Year,Month,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORT,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVE,EFFECT,EFFD
1962,8,8/26/1962,11700,40,0,243,17,778,1038,12778,155,0,3554,0,3709,3450,0,0,3450,2385,-2529,8389,5619,0.28,56,12000,53
1962,8,8/27/1962,11800,48,0,267,17,841,1125,12973,154,0,3222,0,3376,3450,0,0,3450,2398,-2096,8484,6147,0.25,53,12132,49
1962,8,8/28/1962,11800,48,0,253,17,764,1034,12882,157,0,2848,0,3005,3400,0,0,3400,2398,-1783,8498,6477,0.22,50,12118,47
1962,8,8/29/1962,12000,45,0,251,17,787,1055,13100,161,0,2752,0,2913,3350,0,0,3350,2425,-1611,8682,6837,0.21,48,12313,44
1962,8,8/30/1962,12000,41,0,247,17,733,997,13038,154,0,2718,0,2872,3300,0,0,3300,2425,-1595,8692,6866,0.21,47,12305,44
1962,8,8/31/1962,12000,38,0,245,17,706,968,13006,153,0,2556,0,2709,3250,0,0,3250,2425,-1429,8703,7047,0.2,46,12300,43
1962,9,9/1/1962,11700,37,0,268,34,792,1094,12831,149,0,2521,0,2670,3200,0,0,3200,2385,-1271,8456,6961,0.2,46,12039,42
1962,9,9/2/1962,11700,44,0,129,34,900,1063,12807,131,0,2523,0,2654,3200,0,0,3200,2385,-1286,8463,6953,0.2,46,11907,42
1962,9,9/3/1962,12000,65,0,38,34,990,1062,13127,88,0,2517,0,2605,3150,0,0,3150,2425,-1166,8758,7372,0.19,44,12137,39
1962,9,9/4/1962,12300,96,0,26,34,965,1025,13421,139,0,2301,0,2440,3100,0,0,3100,2464,-966,9064,7881,0.17,41,12456,37
1962,9,9/5/1962,12600,84,0,24,34,890,948,13632,147,0,2300,0,2447,3050,0,0,3050,2504,-978,9326,8135,0.17,40,12742,36
1962,9,9/6/1962,13100,79,0,23,34,920,977,14156,164,0,2300,0,2464,3000,0,0,3000,2571,-866,9768,8692,0.16,39,13236,34
1962,9,9/7/1962,13600,63,0,32,34,950,1016,14679,154,0,2195,0,2349,2950,0,0,2950,2637,-614,10200,9380,0.15,36,13729,32
1962,9,9/8/1962,13500,57,0,32,34,995,1061,14618,152,0,2201,0,2353,2900,0,0,2900,2624,-553,10121,9365,0.15,36,13623,31
1962,9,9/9/1962,13900,73,0,31,34,1080,1145,15118,145,0,2205,0,2350,2900,0,0,2900,2677,-413,10484,9868,0.15,35,14038,30
1962,9,9/10/1962,13600,74,0,30,34,1110,1174,14848,146,0,2206,0,2352,2850,0,0,2850,2637,-394,10239,9646,0.15,35,13738,30
1962,9,9/11/1962,13000,73,0,30,34,1080,1144,14217,164,0,1952,0,2116,2800,0,0,2800,2558,-234,9731,9301,0.14,35,13137,29
1962,9,9/12/1962,12800,69,0,26,34,995,1055,13924,165,0,1774,0,1939,2750,0,0,2750,2531,-141,9568,9235,0.13,34,12929,29
1962,9,9/13/1962,12600,56,0,22,34,925,981,13637,158,0,1667,0,1825,2700,0,0,2700,2504,-95,9396,9112,0.12,33,12712,28
1962,9,9/14/1962,13000,48,0,22,34,885,941,13989,156,0,1736,0,1892,2650,0,0,2650,4386,1713,7920,9447,0.12,32,13104,28
1962,9,9/15/1962,13000,51,0,22,34,920,976,14027,137,0,1824,0,1961,2600,0,0,2600,5899,3224,6424,9466,0.13,33,13107,28
1962,9,9/16/1962,12800,48,0,29,34,930,993,13841,127,0,1825,0,1952,2600,0,0,2600,5840,3191,6280,9289,0.13,33,12911,28
1962,9,9/17/1962,12300,41,0,47,34,920,1001,13342,125,0,1719,0,1844,2550,0,0,2550,5693,3193,5934,8948,0.13,33,12422,28
1962,9,9/18/1962,12100,41,0,65,34,895,994,13135,122,0,1669,0,1791,2500,0,0,2500,5635,3213,5806,8844,0.13,33,12240,28
1962,9,9/19/1962,11800,40,0,104,34,880,1018,12858,126,0,1734,0,1860,2450,0,0,2450,5547,3113,5607,8548,0.13,34,11978,29
1962,9,9/20/1962,12000,31,0,102,34,905,1041,13072,120,0,1735,0,1855,2450,0,0,2450,5606,3200,5739,8767,0.13,33,12167,28
1962,9,9/21/1962,11600,30,0,92,34,980,1106,12736,124,0,1804,0,1928,2400,0,0,2400,5488,3106,5470,8408,0.14,34,11756,28
1962,9,9/22/1962,11300,113,0,100,34,1040,1174,12587,124,0,1805,0,1929,2350,0,0,2350,5400,3118,5355,8308,0.14,34,11547,28
1962,9,9/23/1962,11300,83,0,106,34,1060,1200,12583,129,0,1842,0,1971,2350,0,0,2350,5400,3102,5325,8262,0.15,34,11523,28
1962,9,9/24/1962,11300,48,0,112,34,1140,1286,12634,128,0,1842,0,1970,2300,0,0,2300,5400,3221,5304,8364,0.15,34,11494,27
1962,9,9/25/1962,11300,37,0,110,34,1140,1284,12621,124,0,1989,0,2113,2250,0,0,2250,5400,3109,5307,8258,0.16,35,11481,28
1962,9,9/26/1962,11200,33,0,109,34,1100,1243,12476,124,0,1987,0,2111,2250,124,0,2126,5371,3121,5267,8239,0.16,34,11376,28
1962,9,9/27/1962,10700,33,0,95,34,1060,1189,11922,113,0,2026,0,2139,2200,124,0,2076,5225,2926,4927,7707,0.17,35,10862,29
1962,9,9/28/1962,10400,31,0,106,34,1090,1230,11661,115,0,1984,0,2099,2200,124,0,2076,5137,2919,4713,7486,0.17,36,10571,29
1962,9,9/29/1962,10400,31,0,129,34,1120,1283,11714,125,0,2020,0,2145,2150,124,0,2026,5137,2958,4727,7543,0.17,36,10594,29
1962,9,9/30/1962,10500,30,0,90,34,1140,1264,11794,120,0,1978,0,2098,2150,124,0,2026,5166,3015,4797,7670,0.17,35,10654,28
1962,10,10/1/1962,9970,24,0,133,146,1160,1439,11433,147,0,1976,0,2123,2150,0,0,2150,5011,2930,4381,7160,0.17,37,10273,30
1962,10,10/2/1962,9810,24,0,96,146,1190,1432,11266,120,0,1982,0,2102,2100,0,0,2100,4964,2929,4282,7064,0.18,37,10076,30
1962,10,10/3/1962,9680,24,0,96,146,1200,1442,11146,128,0,1863,0,1991,2050,0,0,2050,4926,3045,4204,7105,0.17,36,9946,29
1962,10,10/4/1962,9360,22,0,99,146,1220,1465,10847,126,0,1729,0,1855,2050,0,0,2050,4832,3110,3976,6942,0.16,36,9627,28
1962,10,10/5/1962,9330,17,0,88,146,1260,1494,10841,123,0,1726,0,1849,2000,0,0,2000,4823,3168,3964,6992,0.16,36,9581,27
1962,10,10/6/1962,9070,13,0,96,146,1260,1502,10585,115,0,1789,0,1904,2000,0,0,2000,4747,3045,3776,6681,0.17,37,9325,28
1962,10,10/7/1962,8980,13,0,109,146,1330,1585,10578,108,0,1826,0,1934,1950,0,0,1950,4721,3105,3726,6694,0.17,37,9248,28
1962,10,10/8/1962,8910,11,0,120,146,1300,1566,10487,109,0,1824,0,1933,1950,0,0,1950,4700,3066,3675,6604,0.17,37,9187,28
1962,10,10/9/1962,8720,10,0,143,146,1140,1429,10159,113,0,1919,0,2032,1950,0,0,1950,4644,2774,3540,6177,0.19,39,9019,32
1962,10,10/10/1962,8840,10,0,185,146,1050,1381,10231,112,0,1926,0,2038,1900,0,0,1900,4680,2788,3638,6293,0.19,38,9181,31
1962,10,10/11/1962,9060,10,0,198,146,1110,1454,10524,106,0,1888,0,1994,1900,868,0,1032,4744,3533,4037,7498,0.18,29,9414,20
1962,10,10/12/1962,11000,24,0,231,146,1260,1637,12661,99,0,1676,0,1775,1900,930,0,970,4022,3254,6730,9916,0.13,22,11401,13
1962,10,10/13/1962,36000,2032,382,322,146,1650,2500,40532,75,0,1575,0,1650,1900,4590,0,-2690,5617,8216,33168,41572,0.04,-3,39863,-4
1962,10,10/14/1962,70400,100180,6320,334,146,1940,8740,179320,82,0,1579,0,1661,1850,11165,0,-9315,10192,23326,162996,186974,0.01,-4,179456,-4
1962,10,10/15/1962,76200,150895,2830,297,146,2070,5343,232438,89,0,1171,0,1260,1850,11165,0,-9315,10963,21101,218740,240493,0.01,-3,232490,-3
1962,10,10/16/1962,70500,89974,668,271,146,2100,3185,163659,74,0,970,0,1044,1850,10297,0,-8447,10205,17837,152634,171062,0.01,-5,163561,-5
1962,10,10/17/1962,65500,40955,379,257,146,1970,2752,109207,76,0,868,0,944,1850,10235,0,-8385,9540,16798,99263,116648,0.01,-7,109184,-7
1962,10,10/18/1962,60800,16912,250,255,146,1760,2411,80123,75,0,937,0,1012,1800,6575,0,-4775,8915,13418,70134,83886,0.01,-5,79695,-5
1962,10,10/19/1962,55600,6820,185,249,146,1630,2210,64630,70,0,936,0,1006,1800,0,0,1800,8223,8257,53693,61824,0.01,4,63000,2
1962,10,10/20/1962,48700,3750,142,254,146,1550,2092,54542,58,0,934,0,992,1800,0,0,1800,7306,7236,44640,51750,0.02,5,52992,2
1962,10,10/21/1962,40800,2650,113,248,146,1520,2027,45477,52,0,929,0,981,1800,0,0,1800,6255,6131,36691,42696,0.02,6,43957,3
1962,10,10/22/1962,34800,1690,95,248,146,1480,1969,38459,51,0,928,0,979,1800,0,0,1800,5457,5277,30529,35680,0.02,7,36979,4
1962,10,10/23/1962,31600,1000,84,253,146,1370,1853,34453,54,0,929,0,983,1750,0,0,1750,5031,4764,27079,31720,0.03,8,33083,4
1962,10,10/24/1962,28300,618,70,257,146,1300,1773,30691,55,0,1029,0,1084,1750,0,0,1750,4592,4144,23836,27857,0.03,9,29391,5
1962,10,10/25/1962,25900,377,62,250,146,1320,1778,28055,54,0,1030,0,1084,1750,0,0,1750,4273,3830,21514,25221,0.04,10,26735,6
1962,10,10/26/1962,24500,337,56,235,146,1380,1817,26654,50,0,1027,0,1077,1750,0,0,1750,7059,6662,17288,23827,0.04,11,25274,6
1962,10,10/27/1962,23200,185,52,241,146,1430,1869,25254,48,0,1092,0,1140,1750,0,0,1750,8887,8479,14008,22364,0.04,11,23824,6
1962,10,10/28/1962,22400,125,44,245,146,1480,1915,24440,53,0,1114,0,1167,1750,0,0,1750,8653,8264,13382,21523,0.05,12,22960,6
1962,10,10/29/1962,21300,88,38,250,146,1520,1954,23342,50,0,1025,0,1075,1700,0,0,1700,8330,8104,12582,20567,0.04,12,21822,6
1962,10,10/30/1962,20400,63,33,247,146,1550,1976,22439,49,0,861,0,910,1700,0,0,1700,8067,8028,11920,19829,0.04,12,20889,5
1962,10,10/31/1962,19700,58,30,255,146,1560,1991,21749,52,0,716,0,768,1700,0,0,1700,7862,7980,11420,19281,0.03,11,20480,6
1962,11,11/1/1962,19400,44,28,261,0,1570,1859,21303,56,0,716,0,772,1700,0,0,1700,7774,7756,11194,18831,0.03,12,20028,6
1962,11,11/2/1962,18500,35,26,254,0,1570,1850,20385,58,0,717,0,775,1700,0,0,1700,7510,7480,10549,17910,0.04,12,19110,6
1962,11,11/3/1962,18200,26,24,275,0,1570,1869,20095,56,0,717,0,773,1700,0,0,1700,7422,7413,10328,17622,0.04,12,18820,6
1962,11,11/4/1962,17800,21,21,272,0,1570,1863,19684,56,0,717,0,773,1700,0,0,1700,7305,7290,10040,17211,0.04,13,18409,7
1962,11,11/5/1962,17600,20,20,267,0,1550,1837,19457,60,0,786,0,846,1700,0,0,1700,7246,7132,9898,16911,0.04,13,17907,6
1962,11,11/6/1962,17400,17,20,253,0,1470,1743,19160,61,0,788,0,849,1700,0,0,1700,7188,6977,9753,16611,0.04,13,17690,6
1962,11,11/7/1962,17100,14,19,260,0,1400,1679,18793,62,0,716,0,778,1700,0,0,1700,7100,6896,9538,16315,0.04,13,17393,6
1962,11,11/8/1962,16500,14,18,270,0,1420,1708,18222,56,0,716,0,772,1650,0,0,1650,6924,6788,9128,15800,0.04,13,16802,6
1962,11,11/9/1962,16200,20,17,270,0,1450,1737,17957,73,0,755,0,828,1650,0,0,1650,6836,6673,8922,15479,0.04,14,16507,6
1962,11,11/10/1962,16000,39,16,288,0,1470,1774,17813,89,0,755,0,844,1650,0,0,1650,6778,6636,8799,15319,0.04,14,16343,6
1962,11,11/11/1962,16100,25,15,274,0,1480,1769,17894,83,0,754,0,837,1650,0,0,1650,6807,6667,8856,15407,0.04,14,16414,6
1962,11,11/12/1962,16600,25,18,262,0,1490,1770,18395,78,0,681,0,759,1650,0,0,1650,6953,6892,9210,15986,0.04,13,17179,7
1962,11,11/13/1962,16100,24,22,248,0,1500,1770,17894,67,0,681,0,748,1650,0,0,1650,6807,6757,8855,15496,0.04,13,16672,7
1962,11,11/14/1962,15600,21,21,243,0,1510,1774,17395,56,0,681,0,737,1650,0,0,1650,6660,6625,8499,15008,0.04,14,16166,7
1962,11,11/15/1962,15600,18,19,249,0,1540,1808,17426,55,0,680,0,735,1700,0,0,1700,6660,6628,8482,14991,0.04,14,16170,7
1962,11,11/16/1962,15500,14,18,243,0,1570,1831,17345,55,0,753,0,808,1700,0,0,1700,6631,6549,8407,14837,0.04,14,16070,8
1962,11,11/17/1962,16000,12,21,249,0,1600,1870,17882,54,0,742,0,796,1700,124,0,1576,6778,6828,8793,15510,0.04,13,16606,7
1962,11,11/18/1962,15600,12,21,248,0,1600,1869,17481,52,0,742,0,794,1700,248,0,1452,6660,6791,8545,15235,0.04,13,16223,6
1962,11,11/19/1962,15700,10,18,249,0,1590,1857,17567,46,0,713,0,759,1700,248,0,1452,6690,6844,8613,15356,0.04,13,16316,6
1962,11,11/20/1962,15700,9,18,249,0,1550,1817,17526,52,0,785,0,837,1750,248,0,1502,6690,6694,8598,15187,0.04,13,16293,7
1962,11,11/21/1962,15500,9,17,238,0,1580,1835,17344,51,0,787,0,838,1750,248,0,1502,6631,6652,8457,15004,0.05,13,16092,7
1962,11,11/22/1962,15000,9,17,238,0,1590,1845,16854,49,0,787,0,836,1750,124,0,1626,6485,6437,8069,14392,0.05,15,15577,8
1962,11,11/23/1962,15000,10,17,247,0,1610,1874,16884,51,0,717,0,768,1750,0,0,1750,6485,6454,8035,14366,0.04,15,15575,8
1962,11,11/24/1962,15100,12,16,239,0,1580,1835,16947,52,0,717,0,769,1750,0,0,1750,6514,6443,8108,14428,0.04,15,15658,8
1962,11,11/25/1962,15000,24,16,241,0,1720,1977,17001,54,0,715,0,769,1800,0,0,1800,6485,6523,8035,14432,0.04,15,15613,8
1962,11,11/26/1962,15000,18,16,245,0,1930,2191,17209,53,0,928,0,981,1800,0,0,1800,6485,6525,8029,14428,0.05,16,15685,8
1962,11,11/27/1962,15000,18,20,263,0,1890,2173,17191,50,0,865,0,915,1850,1489,0,361,6485,7508,8432,15915,0.05,7,15908,0
1962,11,11/28/1962,19300,18,55,254,0,2200,2509,21827,55,0,864,0,919,1900,1489,0,411,7744,9067,11459,20497,0.04,6,20335,-1
1962,11,11/29/1962,21700,18,99,249,0,2310,2658,24376,50,0,865,0,915,1900,1489,0,411,8448,9924,13155,23050,0.04,5,22813,-1
1962,11,11/30/1962,21300,13,61,251,0,2420,2732,24045,52,0,538,0,590,1950,1489,0,461,8330,10172,12854,22994,0.02,4,22403,-3
1962,12,12/1/1962,20100,14,45,251,81,2520,2897,23011,52,0,0,0,52,2000,1489,0,511,7979,10492,11992,22448,0,2,21296,-5
1962,12,12/2/1962,19700,15,38,247,81,2480,2846,22561,51,0,0,0,51,2000,0,0,2000,7862,9357,11293,20510,0,9,20649,1
1962,12,12/3/1962,21000,15,34,241,81,2160,2516,23531,51,0,0,0,51,2000,744,0,1256,6750,8399,13913,22224,0,6,21939,-1
1962,12,12/4/1962,31500,16,49,232,81,1970,2332,33848,53,0,0,0,53,2050,744,0,1306,5018,6448,26132,32489,0,4,32372,0
1962,12,12/5/1962,38000,16,128,233,81,2180,2622,40638,54,0,0,0,54,2100,744,0,1356,5883,7570,31753,39228,0,3,39018,-1
1962,12,12/6/1962,36500,21,91,235,81,2310,2717,39238,55,0,0,0,55,2100,744,0,1356,5683,7464,30458,37827,0,4,37533,-1
1962,12,12/7/1962,32700,24,67,241,81,2480,2869,35593,55,0,0,0,55,2150,744,0,1406,5178,7078,27152,34132,0,4,33770,-1
1962,12,12/8/1962,28900,30,53,233,81,2620,2987,31917,55,0,0,0,55,2150,0,0,2150,4672,6207,23656,29712,0,7,29892,1
1962,12,12/9/1962,24100,36,51,250,81,2570,2952,27088,55,0,0,0,55,2150,0,0,2150,4034,5534,19500,24883,0,8,25095,1
1962,12,12/10/1962,22500,39,45,261,81,2290,2677,25216,56,0,0,0,56,2200,0,0,2200,3821,5012,18102,22960,0,9,23398,2
1962,12,12/11/1962,21400,39,43,259,81,2120,2503,23942,53,0,0,0,53,2200,0,0,2200,3675,4695,17148,21689,0,9,22234,2
1962,12,12/12/1962,20600,35,40,259,81,2480,2860,23495,50,0,0,0,50,2200,0,0,2200,3568,4948,16451,21245,0,10,21553,1
1962,12,12/13/1962,20100,31,38,259,81,2450,2828,22959,50,0,0,0,50,2200,0,0,2200,3502,4850,16013,20709,0,10,21037,2
1962,12,12/14/1962,19400,30,38,257,81,2430,2806,22236,50,0,0,0,50,2200,0,0,2200,3409,4735,15405,19986,0,10,20327,2
1962,12,12/15/1962,18500,29,40,263,81,2290,2674,21203,51,0,0,0,51,2200,0,0,2200,3289,4482,14624,18952,0,11,19385,2
1962,12,12/16/1962,25000,40,194,298,81,2240,2813,27853,48,0,0,0,48,2200,6575,0,-4375,4154,9763,22111,32180,0,-16,27053,-19
1962,12,12/17/1962,35500,82,1190,315,81,2130,3716,39298,47,0,0,0,47,2200,10235,0,-8035,5550,14442,32282,47286,0,-20,39119,-21
1962,12,12/18/1962,44400,651,692,281,81,1980,3034,48085,45,0,0,0,45,2150,10793,0,-8643,6734,15341,40737,56683,0,-18,48094,-18
1962,12,12/19/1962,50000,1510,415,262,81,2360,3118,54628,48,0,0,0,48,2150,10793,0,-8643,7479,16167,46451,63223,0,-16,54390,-16
1962,12,12/20/1962,52600,1830,287,263,81,2590,3221,57651,50,0,0,0,50,2150,10793,0,-8643,7824,16613,49026,66244,0,-15,57264,-16
1962,12,12/21/1962,52300,1442,206,259,81,2790,3336,57078,51,0,0,0,51,2100,4218,0,-2118,7784,12446,46551,59145,0,-4,55582,-6
1962,12,12/22/1962,49700,1127,157,194,81,3010,3442,54269,53,0,0,0,53,2100,558,0,1542,7439,9826,42956,52674,0,3,52081,-1
1962,12,12/23/1962,46000,828,135,136,81,3110,3462,50290,51,0,0,0,51,2050,0,0,2050,6947,9026,39307,48189,0,4,47961,0
1962,12,12/24/1962,42200,781,122,145,81,2890,3238,46219,51,0,0,0,51,2050,0,0,2050,6441,8296,35966,44118,0,5,44033,0
1962,12,12/25/1962,38600,619,113,218,81,2670,3082,42301,50,0,0,0,50,2000,0,0,2000,5962,7694,32697,40251,0,5,40266,0
1962,12,12/26/1962,35300,501,101,249,81,2590,3021,38822,52,0,0,0,52,2000,0,0,2000,5523,7192,29718,36770,0,5,36839,0
1962,12,12/27/1962,32900,437,88,237,81,2260,2666,36003,56,0,176,0,232,1950,0,0,1950,5204,6371,27587,33821,0,6,34242,1
1962,12,12/28/1962,29900,415,75,355,81,2430,2941,33256,52,0,0,0,52,1950,0,0,1950,4805,6427,24964,31254,0,6,31384,0
1962,12,12/29/1962,29100,401,75,442,81,2260,2858,32359,51,0,0,0,51,1900,0,0,1900,4699,6271,24270,30408,0,6,30605,1
1962,12,12/30/1962,25900,373,75,532,81,2400,3088,29361,52,0,0,0,52,1850,0,0,1850,4273,6107,21482,27459,0,6,27524,0
1962,12,12/31/1962,25100,326,72,547,81,2420,3120,28546,51,0,0,0,51,1800,0,0,1800,4167,6066,20755,26695,0,6,26703,0
1963,1,1/1/1963,24400,258,70,511,32,2190,2803,27461,51,0,0,0,51,1700,0,0,1700,4074,5721,20108,25710,0,6,25783,0
1963,1,1/2/1963,24100,213,69,303,32,2180,2584,26897,50,0,0,0,50,1650,0,0,1650,4034,5496,19817,25197,0,6,25233,0
1963,1,1/3/1963,23800,188,64,348,32,1940,2384,26372,52,0,0,0,52,1600,0,0,1600,3994,5286,19546,24720,0,6,24871,1
1963,1,1/4/1963,23300,185,61,468,32,2270,2831,26316,51,0,146,0,197,1550,0,0,1550,3927,5554,19124,24569,0.01,7,24608,0
1963,1,1/5/1963,23100,175,59,567,32,2270,2928,26203,51,0,0,0,51,1500,0,0,1500,3901,5803,18954,24652,0,6,24503,-1
1963,1,1/6/1963,22800,158,61,569,32,2000,2662,25620,52,0,0,0,52,1450,0,0,1450,3861,5529,18691,24118,0,6,24103,0
1963,1,1/7/1963,22400,144,59,569,32,1720,2380,24924,51,0,0,0,51,1400,0,0,1400,6331,7750,15821,23473,0,6,23596,1
1963,1,1/8/1963,21800,131,58,574,32,1670,2334,24265,52,0,0,0,52,1400,0,0,1400,8477,9849,13062,22813,0,6,22970,1
1963,1,1/9/1963,21600,137,58,579,32,1960,2629,24366,51,0,0,0,51,1350,0,0,1350,8418,10119,12941,22965,0,6,22890,0
1963,1,1/10/1963,21200,177,53,576,32,2090,2751,24128,51,0,0,0,51,1300,0,0,1300,8301,10156,12712,22777,0,6,22575,-1
1963,1,1/11/1963,20900,146,53,524,32,2000,2609,23655,52,0,0,0,52,1300,0,0,1300,8213,9925,12469,22303,0,6,22160,-1
1963,1,1/12/1963,20600,111,52,528,32,2090,2702,23413,52,0,0,0,52,1250,0,0,1250,8125,9963,12236,22111,0,6,21867,-1
1963,1,1/13/1963,19700,93,49,572,32,2130,2783,22576,53,0,0,0,53,1250,0,0,1250,7862,9780,11581,21273,0,6,21004,-1
1963,1,1/14/1963,18300,89,45,574,32,1910,2561,20950,50,0,0,0,50,1200,0,0,1200,7451,9182,10602,19700,0,6,19529,-1
1963,1,1/15/1963,18200,78,37,583,32,1690,2342,20620,49,0,70,0,119,1200,0,0,1200,7422,8865,10520,19301,0,6,19342,0
1963,1,1/16/1963,17900,55,41,571,32,1630,2274,20229,53,0,282,0,335,1150,0,0,1150,7334,8526,10299,18744,0.01,7,18997,1
1963,1,1/17/1963,17300,45,52,576,32,1630,2290,19635,61,0,0,0,61,1150,0,0,1150,7158,8640,9865,18424,0,6,18403,0
1963,1,1/18/1963,16700,46,49,576,32,1640,2297,19043,61,0,69,0,130,1100,0,0,1100,6983,8435,9455,17813,0,6,17812,0
1963,1,1/19/1963,16400,54,46,576,32,1590,2244,18698,57,0,320,0,377,1100,0,0,1100,6895,8047,9251,17221,0.02,8,17500,2
1963,1,1/20/1963,15900,54,44,576,32,1590,2242,18196,57,0,862,0,919,1100,0,0,1100,6748,7356,8898,16177,0.05,11,16998,5
